Date,Time,Station,SamplingMethod,Depth,Lab,OrigTaxon,Taxon,Kingdom,Phylum,Class,AlgalGroup,DiatomSoftbody,Genus,Species,Units_per_mL,Cells_per_mL,Biovolume_per_mL,PhytoForm,QualityCheck,Debris
2017-10-31T00:00:00Z,05:12,US2,NA,NA,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Soft Body,Eucapsis,microscopica,130324.62,111818525.49,20127334.59,c,BrokenDiatoms,moderate
2017-10-31T00:00:00Z,05:12,US2,NA,NA,BSA,NA,cf. Snowella sp.,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Soft Body,Snowella,sp.,613.29,9812.68,2630.61,c,BrokenDiatoms,moderate
2017-10-31T00:00:00Z,06:45,US5,NA,NA,BSA,NA,cf. Cyclotella sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Diatom,Cyclotella,sp.,153.32,153.32,18824.59,i,Good,moderate
2017-10-31T00:00:00Z,06:45,US5,NA,NA,BSA,NA,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Soft Body,Chlorella,sp.,459.97,1379.91,15860.7,i,Good,moderate
2017-10-31T00:00:00Z,06:45,US5,NA,NA,BSA,NA,Drepanochloris nannoselene,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Soft Body,Drepanochloris,nannoselene,1226.58,9812.68,64471.67,i,Good,moderate
2017-10-31T00:00:00Z,06:45,US5,NA,NA,BSA,NA,cf. Ochromonas sp.,Chromista,Ochrophyta,Chrysophyceae,Chrysophytes,Soft Body,Ochromonas,sp.,153.32,153.32,26376.7,i,Good,moderate
2017-10-31T00:00:00Z,06:45,US5,NA,NA,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Soft Body,Eucapsis,microscopica,59642.68,46402004.91,8352360.88,c,Good,moderate
2017-10-31T00:00:00Z,06:25,US4,NA,NA,BSA,NA,cf. Cyclotella sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Diatom,Cyclotella,sp.,191.65,191.65,87699.16,i,BrokenDiatoms,high
2017-10-31T00:00:00Z,06:25,US4,NA,NA,BSA,NA,cf. Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Soft Body,Chlorella,sp.,574.96,1724.88,35497.28,i,BrokenDiatoms,high
2017-10-31T00:00:00Z,06:25,US4,NA,NA,BSA,NA,Drepanochloris nannoselene,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Soft Body,Drepanochloris,nannoselene,191.65,191.65,615.72,i,BrokenDiatoms,high
2017-10-31T00:00:00Z,06:25,US4,NA,NA,BSA,NA,cf. Chrysochromulina sp.,Chromista,Haptophyta,Prymnesiophyceae,Haptophytes,Soft Body,Chrysochromulina,sp.,383.31,766.62,10384.98,i,BrokenDiatoms,high
2017-10-31T00:00:00Z,06:25,US4,NA,NA,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Soft Body,Eucapsis,microscopica,75703.27,59956992.15,10792258.59,c,BrokenDiatoms,high
2017-10-31T00:00:00Z,04:29,US649,NA,NA,BSA,NA,cf. Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Soft Body,Chlorella,sp.,3449.77,20698.62,292619.55,i,BrokenDiatoms,high
2017-10-31T00:00:00Z,04:29,US649,NA,NA,BSA,NA,cf. Plagioselmis sp.,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Soft Body,Plagioselmis,sp.,574.96,574.96,98912.63,i,BrokenDiatoms,high
2017-10-31T00:00:00Z,04:29,US649,NA,NA,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Soft Body,Eucapsis,microscopica,229984.63,184907639.82,33283375.17,c,BrokenDiatoms,high
2017-10-31T00:00:00Z,03:45,US653,NA,NA,BSA,NA,Aulacoseira sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Diatom,Aulacoseira,sp.,153.32,153.32,164689.53,i,Fragmented BrokenDiatoms,low
2017-10-31T00:00:00Z,03:45,US653,NA,NA,BSA,NA,cf. Cyclotella sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Diatom,Cyclotella,sp.,306.65,613.29,168344.63,i,BrokenDiatoms,low
2017-10-31T00:00:00Z,03:45,US653,NA,NA,BSA,NA,Nitzschia sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Nitzschia,sp.,153.32,153.32,13643.45,i,BrokenDiatoms,low
2017-10-31T00:00:00Z,03:45,US653,NA,NA,BSA,NA,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Soft Body,Chlorella,sp.,1073.26,7512.83,128899.67,i,BrokenDiatoms,low
2017-10-31T00:00:00Z,03:45,US653,NA,NA,BSA,NA,Drepanochloris nannoselene,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Soft Body,Drepanochloris,nannoselene,153.32,153.32,404.79,i,BrokenDiatoms,low
2017-10-31T00:00:00Z,03:45,US653,NA,NA,BSA,NA,cf. Monoraphidium minutum,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Soft Body,Monoraphidium,minutum,153.32,153.32,299.12,i,BrokenDiatoms,low
2017-10-31T00:00:00Z,03:45,US653,NA,NA,BSA,NA,Plagioselmis nannoplanctica,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Soft Body,Plagioselmis,nannoplanctica,306.65,613.29,172828.73,i,BrokenDiatoms,low
2017-10-31T00:00:00Z,03:45,US653,NA,NA,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Soft Body,Eucapsis,microscopica,60562.62,48026156.34,8644708.14,c,BrokenDiatoms,low
2017-10-24T00:00:00Z,01:35,US657,NA,NA,BSA,NA,Achnanthidium minutissimum,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Achnanthidium,minutissimum,281.52,281.52,55220.73,i,Good,low
2017-10-24T00:00:00Z,01:35,US657,NA,NA,BSA,NA,Bacillaria sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Bacillaria,sp.,281.52,281.52,116661.31,i,Fragmented,low
2017-10-24T00:00:00Z,01:35,US657,NA,NA,BSA,NA,Cocconeis placentula,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Cocconeis,placentula,281.52,281.52,86267.05,i,Good,low
2017-10-24T00:00:00Z,01:35,US657,NA,NA,BSA,NA,cf. Cyclotella sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Diatom,Cyclotella,sp.,281.52,281.52,42971.56,i,Good,low
2017-10-24T00:00:00Z,01:35,US657,NA,NA,BSA,NA,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Soft Body,Chlorella,sp.,7601,205227.07,5442996.64,i,Good,low
2017-10-24T00:00:00Z,01:35,US657,NA,NA,BSA,NA,Cryptomonas sp.,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Soft Body,Cryptomonas,sp.,281.52,281.52,212905.92,i,Obscured,low
2017-10-24T00:00:00Z,01:35,US657,NA,NA,BSA,Plagioselmis cf. prolonga,Teleaulax amphioxeia,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Soft Body,Teleaulax,amphioxeia,281.52,281.52,41166.03,i,Good,low
2017-10-24T00:00:00Z,01:35,US657,NA,NA,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Soft Body,Eucapsis,microscopica,112325.93,92444236.83,10455188.04,c,Good,low
2017-11-07T00:00:00Z,05:15,US4,NA,NA,BSA,NA,Cyclotella sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Diatom,Cyclotella,sp.,450.43,450.43,126789.89,i,Good,moderate
2017-11-07T00:00:00Z,05:15,US4,NA,NA,BSA,NA,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Soft Body,Chlorella,sp.,14864.18,490518.03,10094620.1,i,Good,moderate
2017-11-07T00:00:00Z,05:15,US4,NA,NA,BSA,NA,Plagioselmis nannoplanctica,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Soft Body,Plagioselmis,nannoplanctica,450.43,450.43,141767.29,i,Good,moderate
2017-11-07T00:00:00Z,05:15,US4,NA,NA,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Soft Body,Eucapsis,microscopica,171613.75,130941287.49,14809098.22,c,Good,moderate
2017-11-07T00:00:00Z,02:09,US655,NA,NA,BSA,NA,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Soft Body,Chlorella,sp.,2299.85,22998.46,325132.83,i,BrokenDiatoms,moderate
2017-11-07T00:00:00Z,02:09,US655,NA,NA,BSA,NA,Drepanochloris nannoselene,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Soft Body,Drepanochloris,nannoselene,689.95,2069.86,5859.71,i,BrokenDiatoms,moderate
2017-11-07T00:00:00Z,02:09,US655,NA,NA,BSA,NA,Plagioselmis nannoplanctica,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Soft Body,Plagioselmis,nannoplanctica,229.98,229.98,49774.22,i,BrokenDiatoms,moderate
2017-11-07T00:00:00Z,02:09,US655,NA,NA,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Soft Body,Eucapsis,microscopica,102343.16,91494784,16469061.12,c,BrokenDiatoms,moderate
2017-10-31T00:00:00Z,03:21,US655,NA,NA,BSA,NA,cf. Cyclotella sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Diatom,Cyclotella,sp.,418.15,836.31,60939.75,i,BrokenDiatoms,low
2017-10-31T00:00:00Z,03:21,US655,NA,NA,BSA,NA,Rhoicosphenia sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Rhoicosphenia,sp.,209.08,209.08,179793.71,i,BrokenDiatoms,low
2017-10-31T00:00:00Z,03:21,US655,NA,NA,BSA,NA,cf. Ulnaria sp.,Chromista,Ochrophyta,Fragilariophyceae,Pennate Diatoms,Diatom,Ulnaria,sp.,209.08,209.08,214351.21,i,Fragmented BrokenDiatoms,low
2017-10-31T00:00:00Z,03:21,US655,NA,NA,BSA,NA,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Soft Body,Chlorella,sp.,1045.38,5226.92,48102.14,i,BrokenDiatoms,low
2017-10-31T00:00:00Z,03:21,US655,NA,NA,BSA,NA,Drepanochloris nannoselene,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Soft Body,Drepanochloris,nannoselene,209.08,209.08,671.69,i,BrokenDiatoms,low
2017-10-31T00:00:00Z,03:21,US655,NA,NA,BSA,NA,cf. Scenedesmus sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Soft Body,Scenedesmus,sp.,209.08,418.15,2924.44,c,BrokenDiatoms,low
2017-10-31T00:00:00Z,03:21,US655,NA,NA,BSA,Plagioselmis prolonga,Teleaulax amphioxeia,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Soft Body,Teleaulax,amphioxeia,209.08,209.08,15963.69,i,BrokenDiatoms,low
2017-10-31T00:00:00Z,03:21,US655,NA,NA,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Soft Body,Eucapsis,microscopica,81540,63601203.11,11448216.56,c,BrokenDiatoms,low
2017-10-31T00:00:00Z,03:21,US655,NA,NA,BSA,NA,Chroococcus minimus,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Soft Body,Chroococcus,minimus,209.08,627.23,8867.26,c,BrokenDiatoms,low
2017-11-07T00:00:00Z,02:35,US653,NA,NA,BSA,NA,Achnanthidium minutissimum,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Achnanthidium,minutissimum,281.52,281.52,11844.1,i,BrokenDiatoms,low
2017-11-07T00:00:00Z,02:35,US653,NA,NA,BSA,NA,cf. Cyclotella sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Diatom,Cyclotella,sp.,281.52,281.52,8475.36,i,BrokenDiatoms,low
2017-11-07T00:00:00Z,02:35,US653,NA,NA,BSA,NA,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Soft Body,Chlorella,sp.,7319.48,190306.58,6377229.35,i,BrokenDiatoms,low
2017-11-07T00:00:00Z,02:35,US653,NA,NA,BSA,Plagioselmis cf. prolonga,Teleaulax amphioxeia,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Soft Body,Teleaulax,amphioxeia,281.52,281.52,22881.61,i,BrokenDiatoms,low
2017-11-07T00:00:00Z,02:35,US653,NA,NA,BSA,NA,Plagioselmis sp.,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Soft Body,Plagioselmis,sp.,281.52,281.52,94978.99,i,Obscured BrokenDiatoms,low
2017-11-07T00:00:00Z,02:35,US653,NA,NA,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Soft Body,Eucapsis,microscopica,110073.78,86958283.66,9834741.88,c,BrokenDiatoms,low
2017-11-14T00:00:00Z,01:13,RYI,NA,NA,BSA,NA,Achnanthidium minutissimum,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Achnanthidium,minutissimum,459.97,919.94,95205.4,i,BrokenDiatoms,low
2017-11-14T00:00:00Z,01:13,RYI,NA,NA,BSA,NA,Cocconeis sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Cocconeis,sp.,229.98,229.98,91988.75,i,Fragmented BrokenDiatoms,low
2017-11-14T00:00:00Z,01:13,RYI,NA,NA,BSA,NA,cf. Nitzschia sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Nitzschia,sp.,229.98,229.98,43764,i,BrokenDiatoms,low
2017-11-14T00:00:00Z,01:13,RYI,NA,NA,BSA,NA,cf. Thalassiosira sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Diatom,Thalassiosira,sp.,229.98,229.98,283895.15,i,BrokenDiatoms,low
2017-11-14T00:00:00Z,01:13,RYI,NA,NA,BSA,NA,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Soft Body,Chlorella,sp.,689.95,2069.86,32286.77,i,BrokenDiatoms,low
2017-11-14T00:00:00Z,01:13,RYI,NA,NA,BSA,NA,Monoraphidium convolutum,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Soft Body,Monoraphidium,convolutum,229.98,229.98,3216.89,i,BrokenDiatoms,low
2017-11-14T00:00:00Z,01:13,RYI,NA,NA,BSA,NA,cf. Ochromonas sp.,Chromista,Ochrophyta,Chrysophyceae,Chrysophytes,Soft Body,Ochromonas,sp.,229.98,229.98,86965.99,i,BrokenDiatoms,low
2017-11-14T00:00:00Z,01:13,RYI,NA,NA,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Soft Body,Eucapsis,microscopica,90613.94,71766242.76,12917923.7,c,BrokenDiatoms,low
2017-11-07T00:00:00Z,01:44,US657,NA,NA,BSA,NA,cf. Cyclotella sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Diatom,Cyclotella,sp.,209.08,209.08,12588.88,i,BrokenDiatoms,moderate
2017-11-07T00:00:00Z,01:44,US657,NA,NA,BSA,NA,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Soft Body,Chlorella,sp.,1045.38,5226.92,73893.83,i,BrokenDiatoms,moderate
2017-11-07T00:00:00Z,01:44,US657,NA,NA,BSA,NA,Plagioselmis nannoplanctica,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Soft Body,Plagioselmis,nannoplanctica,209.08,209.08,69118.31,i,BrokenDiatoms,moderate
2017-11-07T00:00:00Z,01:44,US657,NA,NA,BSA,Plagioselmis prolonga,Teleaulax amphioxeia,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Soft Body,Teleaulax,amphioxeia,209.08,209.08,35968.23,i,BrokenDiatoms,moderate
2017-11-07T00:00:00Z,01:44,US657,NA,NA,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Soft Body,Eucapsis,microscopica,85512.47,70034709.42,12606247.7,c,BrokenDiatoms,moderate
2017-11-07T00:00:00Z,01:44,US657,NA,NA,BSA,NA,cf. Snowella sp.,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Soft Body,Snowella,sp.,209.08,1254.46,336.3,c,BrokenDiatoms,moderate
2017-11-07T00:00:00Z,05:42,US5,NA,NA,BSA,NA,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Soft Body,Chlorella,sp.,12386.82,408765.02,14751070.97,i,Good,low
2017-11-07T00:00:00Z,05:42,US5,NA,NA,BSA,NA,Cryptomonas sp.,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Soft Body,Cryptomonas,sp.,375.36,375.36,72111.75,i,Obscured,low
2017-11-07T00:00:00Z,05:42,US5,NA,NA,BSA,NA,Plagioselmis nannoplanctica,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Soft Body,Plagioselmis,nannoplanctica,375.36,375.36,85298.39,i,Good,low
2017-11-07T00:00:00Z,05:42,US5,NA,NA,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Soft Body,Eucapsis,microscopica,160653.29,138804440.12,15698399.08,c,Good,low
2017-11-14T00:00:00Z,04:32,US2,NA,NA,BSA,NA,Cyclotella sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Diatom,Cyclotella,sp.,766.62,1533.23,87782.25,i,BrokenDiatoms,moderate
2017-11-14T00:00:00Z,04:32,US2,NA,NA,BSA,NA,Gomphonema sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Gomphonema,sp.,383.31,383.31,80187.31,i,BrokenDiatoms,moderate
2017-11-14T00:00:00Z,04:32,US2,NA,NA,BSA,NA,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Soft Body,Chlorella,sp.,766.62,1533.23,17623,i,BrokenDiatoms,moderate
2017-11-14T00:00:00Z,04:32,US2,NA,NA,BSA,NA,cf. Chrysochromulina sp.,Chromista,Haptophyta,Prymnesiophyceae,Haptophytes,Soft Body,Chrysochromulina,sp.,766.62,1533.23,36718.33,i,BrokenDiatoms,moderate
2017-11-14T00:00:00Z,04:32,US2,NA,NA,BSA,NA,Cryptomonas sp.,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Soft Body,Cryptomonas,sp.,383.31,383.31,110234.08,i,BrokenDiatoms,moderate
2017-11-14T00:00:00Z,04:32,US2,NA,NA,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Soft Body,Eucapsis,microscopica,157156.16,129182364.79,23252825.66,c,BrokenDiatoms,moderate
2017-11-14T00:00:00Z,05:02,US3,NA,NA,BSA,NA,Cocconeis placentula,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Cocconeis,placentula,306.65,306.65,85724.28,i,BrokenDiatoms,high
2017-11-14T00:00:00Z,05:02,US3,NA,NA,BSA,NA,Rhoicosphenia abbreviata,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Rhoicosphenia,abbreviata,306.65,306.65,53005.17,i,BrokenDiatoms,high
2017-11-14T00:00:00Z,05:02,US3,NA,NA,BSA,NA,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Soft Body,Chlorella,sp.,919.94,2759.82,22578.67,i,BrokenDiatoms,high
2017-11-14T00:00:00Z,05:02,US3,NA,NA,BSA,NA,Plagioselmis nannoplanctica,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Soft Body,Plagioselmis,nannoplanctica,306.65,306.65,165184.1,i,BrokenDiatoms,high
2017-11-14T00:00:00Z,05:02,US3,NA,NA,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Soft Body,Eucapsis,microscopica,128178.1,107156890.43,19288240.28,c,BrokenDiatoms,high
2017-11-14T00:00:00Z,05:02,US3,NA,NA,BSA,NA,cf. Cyanodictyon sp.,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Soft Body,Cyanodictyon,sp.,306.65,4906.34,832.34,c,BrokenDiatoms,high
2017-11-07T00:00:00Z,03:25,US649,NA,NA,BSA,NA,Tryblionella levidensis,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Tryblionella,levidensis,643.47,643.47,1992574.2,i,BrokenDiatoms,low
2017-11-07T00:00:00Z,03:25,US649,NA,NA,BSA,NA,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Soft Body,Chlorella,sp.,14799.84,340396.22,9779885.51,i,BrokenDiatoms,low
2017-11-07T00:00:00Z,03:25,US649,NA,NA,BSA,NA,Plagioselmis cf. nannoplanctica,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Soft Body,Plagioselmis,nannoplanctica,643.47,643.47,158109.33,i,BrokenDiatoms,low
2017-11-07T00:00:00Z,03:25,US649,NA,NA,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Soft Body,Eucapsis,microscopica,263823.16,221611450.35,25063643.39,c,BrokenDiatoms,low
2017-11-07T00:00:00Z,03:25,US649,NA,NA,BSA,NA,cf. Cyanodictyon sp.,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Soft Body,Cyanodictyon,sp.,643.47,16730.25,2522.86,c,BrokenDiatoms,low
2018-07-10T00:00:00Z,18:07,LIS,NA,NA,BSA,NA,cf. Cyclotella sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Diatom,Cyclotella,sp.,3449.77,10349.31,1216671.44,i,Good,moderate
2018-07-10T00:00:00Z,18:07,LIS,NA,NA,BSA,NA,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Soft Body,Chlorella,sp.,10349.31,93143.77,1752644.78,i,Good,moderate
2018-07-10T00:00:00Z,18:07,LIS,NA,NA,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Soft Body,Eucapsis,microscopica,478368.02,399915667.5,71984820.15,c,Good,moderate
2017-11-14T00:00:00Z,06:03,US5,NA,NA,BSA,NA,cf. Cyclotella sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Diatom,Cyclotella,sp.,511.08,1022.15,280574.38,i,BrokenDiatoms,moderate
2017-11-14T00:00:00Z,06:03,US5,NA,NA,BSA,NA,cf. Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Soft Body,Chlorella,sp.,1277.69,6388.46,73429.18,i,BrokenDiatoms,moderate
2017-11-14T00:00:00Z,06:03,US5,NA,NA,BSA,NA,Plagioselmis nannoplanctica,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Soft Body,Plagioselmis,nannoplanctica,255.54,255.54,80427.63,i,BrokenDiatoms,moderate
2017-11-14T00:00:00Z,06:03,US5,NA,NA,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Soft Body,Eucapsis,microscopica,111159.24,96930854,17447553.72,c,BrokenDiatoms,moderate
2017-11-14T00:00:00Z,03:53,US649,NA,NA,BSA,NA,Cyclotella sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,Diatom,Cyclotella,sp.,574.96,574.96,91494.19,i,BrokenDiatoms,moderate
2017-11-14T00:00:00Z,03:53,US649,NA,NA,BSA,NA,Nitzschia sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Nitzschia,sp.,574.96,574.96,43685.29,i,Fragmented BrokenDiatoms,moderate
2017-11-14T00:00:00Z,03:53,US649,NA,NA,BSA,NA,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Soft Body,Chlorella,sp.,2299.85,9199.39,84659.77,i,BrokenDiatoms,moderate
2017-11-14T00:00:00Z,03:53,US649,NA,NA,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Soft Body,Eucapsis,microscopica,237459.13,197565993.67,35561878.86,c,BrokenDiatoms,moderate
2017-11-14T00:00:00Z,03:53,US649,NA,NA,BSA,NA,Chroococcus minimus,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Soft Body,Chroococcus,minimus,574.96,1149.92,4129.79,c,BrokenDiatoms,moderate
2018-07-11T00:00:00Z,04:14,BL5,NA,NA,BSA,NA,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Soft Body,Chlorella,sp.,5110.77,51107.69,722517.4,i,Good,low
2018-07-11T00:00:00Z,04:14,BL5,NA,NA,BSA,NA,Drepanochloris nannoselene,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Soft Body,Drepanochloris,nannoselene,511.08,511.08,2259.67,i,Good,low
2018-07-11T00:00:00Z,04:14,BL5,NA,NA,BSA,NA,Lagerheimia genevensis,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Soft Body,Lagerheimia,genevensis,511.08,511.08,7762.51,i,Good,low
2018-07-11T00:00:00Z,04:14,BL5,NA,NA,BSA,NA,cf. Cryptomonas sp.,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,Soft Body,Cryptomonas,sp.,511.08,511.08,162656.33,i,Good,low
2018-07-11T00:00:00Z,04:14,BL5,NA,NA,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Soft Body,Eucapsis,microscopica,204941.86,165388077.94,29769854.03,c,Good,low
2017-11-14T00:00:00Z,05:37,US4,NA,NA,BSA,NA,Cocconeis placentula,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,Diatom,Cocconeis,placentula,353.82,353.82,27497.9,i,BrokenDiatoms,moderate
2017-11-14T00:00:00Z,05:37,US4,NA,NA,BSA,NA,Chlorella sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,Soft Body,Chlorella,sp.,707.65,1415.29,26630.88,i,BrokenDiatoms,moderate
2017-11-14T00:00:00Z,05:37,US4,NA,NA,BSA,NA,cf. Aphanocapsa sp.,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Soft Body,Aphanocapsa,sp.,353.82,12383.79,4726.93,c,BrokenDiatoms,moderate
2017-11-14T00:00:00Z,05:37,US4,NA,NA,BSA,Chroococcus microscopicus,Eucapsis microscopica,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,Soft Body,Eucapsis,microscopica,145067.23,119535394.24,21516370.96,c,BrokenDiatoms,moderate
